State,   TAVG,   TMIN,   TMAX,Date,Year,Month
Nevada,37.6,25.2,49.8,2011-11-01,2011,11
Nevada,30.9,17.7,44.1,2011-12-01,2011,12
Nevada,35.0,21.9,48.2,2012-01-01,2012,1
Nevada,34.6,22.8,46.4,2012-02-01,2012,2
Nevada,42.4,29.4,55.5,2012-03-01,2012,3
Nevada,49.9,35.7,64.2,2012-04-01,2012,4
Nevada,58.0,42.2,73.8,2012-05-01,2012,5
Nevada,66.2,49.0,83.4,2012-06-01,2012,6
Nevada,73.7,57.5,89.9,2012-07-01,2012,7
Nevada,74.2,58.2,90.2,2012-08-01,2012,8
Nevada,66.2,50.0,82.4,2012-09-01,2012,9
Nevada,53.4,38.6,68.2,2012-10-01,2012,10
Nevada,43.4,30.6,56.2,2012-11-01,2012,11
Nevada,31.3,21.8,40.8,2012-12-01,2012,12
Nevada,26.0,14.0,38.0,2013-01-01,2013,1
Nevada,33.3,21.4,45.2,2013-02-01,2013,2
Nevada,44.7,31.5,57.9,2013-03-01,2013,3
Nevada,48.4,34.3,62.5,2013-04-01,2013,4
Nevada,56.5,41.7,71.4,2013-05-01,2013,5
Nevada,68.6,51.9,85.4,2013-06-01,2013,6
Nevada,76.3,60.6,92.0,2013-07-01,2013,7
Nevada,71.6,55.7,87.6,2013-08-01,2013,8
Nevada,62.5,48.9,76.1,2013-09-01,2013,9
Nevada,48.1,33.7,62.4,2013-10-01,2013,10
Nevada,41.5,29.2,53.8,2013-11-01,2013,11
Nevada,28.4,15.9,40.8,2013-12-01,2013,12
Nevada,37.1,24.3,50.0,2014-01-01,2014,1
Nevada,39.2,27.8,50.7,2014-02-01,2014,2
Nevada,43.4,30.5,56.4,2014-03-01,2014,3
Nevada,49.0,34.8,63.1,2014-04-01,2014,4
Nevada,57.4,42.5,72.3,2014-05-01,2014,5
Nevada,66.7,50.5,82.8,2014-06-01,2014,6
Nevada,76.1,60.7,91.6,2014-07-01,2014,7
Nevada,69.5,55.3,83.6,2014-08-01,2014,8
Nevada,65.5,50.6,80.4,2014-09-01,2014,9
Nevada,55.4,40.1,70.7,2014-10-01,2014,10
Nevada,41.5,28.7,54.3,2014-11-01,2014,11
Nevada,35.6,26.5,44.8,2014-12-01,2014,12
Nevada,37.7,26.4,49.1,2015-01-01,2015,1
Nevada,42.8,30.0,55.7,2015-02-01,2015,2
Nevada,47.6,33.4,61.8,2015-03-01,2015,3
Nevada,47.8,33.1,62.5,2015-04-01,2015,4
Nevada,55.4,43.1,67.8,2015-05-01,2015,5
Nevada,71.0,55.2,86.7,2015-06-01,2015,6
Nevada,70.9,56.6,85.2,2015-07-01,2015,7
Nevada,72.7,57.0,88.3,2015-08-01,2015,8
Nevada,65.9,50.1,81.6,2015-09-01,2015,9
Nevada,56.2,43.8,68.6,2015-10-01,2015,10
Nevada,35.9,24.6,47.2,2015-11-01,2015,11
Nevada,30.8,20.8,40.8,2015-12-01,2015,12
Nevada,31.1,21.7,40.5,2016-01-01,2016,1
Nevada,38.0,25.5,50.5,2016-02-01,2016,2
Nevada,44.2,31.9,56.3,2016-03-01,2016,3
Nevada,50.1,37.4,62.9,2016-04-01,2016,4
Nevada,55.1,42.0,68.2,2016-05-01,2016,5
Nevada,69.7,53.3,86.0,2016-06-01,2016,6
Nevada,73.7,56.9,90.6,2016-07-01,2016,7
Nevada,72.1,55.5,88.7,2016-08-01,2016,8
Nevada,62.3,46.7,77.7,2016-09-01,2016,9
Nevada,53.2,39.9,66.5,2016-10-01,2016,10
Nevada,43.2,30.5,56.0,2016-11-01,2016,11
Nevada,30.5,19.7,41.2,2016-12-01,2016,12
Nevada,29.0,20.0,38.0,2017-01-01,2017,1
Nevada,38.1,29.1,47.0,2017-02-01,2017,2
Nevada,45.7,32.6,58.8,2017-03-01,2017,3
Nevada,47.1,34.3,59.9,2017-04-01,2017,4
Nevada,57.1,42.4,71.8,2017-05-01,2017,5
Nevada,68.6,52.5,84.6,2017-06-01,2017,6
Nevada,76.2,60.1,92.2,2017-07-01,2017,7
Nevada,73.5,58.4,88.6,2017-08-01,2017,8
Nevada,61.6,47.3,75.9,2017-09-01,2017,9
Nevada,50.3,34.6,66.1,2017-10-01,2017,10
Nevada,44.4,32.0,56.8,2017-11-01,2017,11
Nevada,34.6,21.1,48.2,2017-12-01,2017,12
New Hampshire,8.7,-3.2,20.7,1994-01-01,1994,1
New Hampshire,14.8,3.0,26.7,1994-02-01,1994,2
New Hampshire,29.1,19.7,38.5,1994-03-01,1994,3
New Hampshire,41.9,30.2,53.6,1994-04-01,1994,4
New Hampshire,51.3,38.9,63.7,1994-05-01,1994,5
New Hampshire,65.0,52.9,77.0,1994-06-01,1994,6
New Hampshire,69.9,58.9,80.9,1994-07-01,1994,7
New Hampshire,63.5,52.0,75.1,1994-08-01,1994,8
New Hampshire,55.4,45.6,65.3,1994-09-01,1994,9
New Hampshire,46.7,34.8,58.6,1994-10-01,1994,10
New Hampshire,38.7,28.7,48.7,1994-11-01,1994,11
New Hampshire,27.5,17.9,37.0,1994-12-01,1994,12
New Hampshire,24.8,17.0,32.6,1995-01-01,1995,1
New Hampshire,17.7,6.6,28.8,1995-02-01,1995,2
New Hampshire,32.8,23.2,42.4,1995-03-01,1995,3
New Hampshire,38.0,26.6,49.3,1995-04-01,1995,4
New Hampshire,51.6,39.7,63.6,1995-05-01,1995,5
New Hampshire,63.9,50.6,77.3,1995-06-01,1995,6
New Hampshire,69.4,57.8,81.0,1995-07-01,1995,7
New Hampshire,65.5,52.8,78.2,1995-08-01,1995,8
New Hampshire,54.0,41.2,66.8,1995-09-01,1995,9
New Hampshire,49.9,38.3,61.4,1995-10-01,1995,10
New Hampshire,32.2,24.5,39.9,1995-11-01,1995,11
New Hampshire,19.5,11.7,27.4,1995-12-01,1995,12
New Hampshire,17.8,7.4,28.2,1996-01-01,1996,1
New Hampshire,19.7,10.1,29.3,1996-02-01,1996,2
New Hampshire,27.4,16.3,38.4,1996-03-01,1996,3
New Hampshire,41.0,30.7,51.3,1996-04-01,1996,4
New Hampshire,50.9,38.8,63.1,1996-05-01,1996,5
New Hampshire,63.2,52.2,74.1,1996-06-01,1996,6
New Hampshire,65.8,55.3,76.2,1996-07-01,1996,7
New Hampshire,65.7,53.9,77.5,1996-08-01,1996,8
New Hampshire,58.2,48.0,68.3,1996-09-01,1996,9
New Hampshire,44.8,33.9,55.6,1996-10-01,1996,10
New Hampshire,31.6,23.0,40.2,1996-11-01,1996,11
New Hampshire,29.6,23.2,36.1,1996-12-01,1996,12
New Hampshire,17.8,8.1,27.4,1997-01-01,1997,1
New Hampshire,24.9,14.3,35.5,1997-02-01,1997,2
New Hampshire,26.7,16.7,36.8,1997-03-01,1997,3
New Hampshire,38.9,27.5,50.2,1997-04-01,1997,4
New Hampshire,48.6,37.8,59.4,1997-05-01,1997,5
New Hampshire,62.8,49.5,76.0,1997-06-01,1997,6
New Hampshire,65.7,53.3,78.0,1997-07-01,1997,7
New Hampshire,64.1,52.8,75.4,1997-08-01,1997,8
New Hampshire,56.2,45.2,67.2,1997-09-01,1997,9
New Hampshire,44.4,33.1,55.7,1997-10-01,1997,10
New Hampshire,32.9,24.8,41.1,1997-11-01,1997,11
New Hampshire,24.7,15.7,33.8,1997-12-01,1997,12
New Hampshire,23.2,15.0,31.4,1998-01-01,1998,1
New Hampshire,27.8,17.6,38.0,1998-02-01,1998,2
New Hampshire,32.7,22.3,43.1,1998-03-01,1998,3
New Hampshire,43.8,31.3,56.3,1998-04-01,1998,4
New Hampshire,57.6,44.7,70.6,1998-05-01,1998,5
New Hampshire,61.4,52.1,70.8,1998-06-01,1998,6
New Hampshire,66.9,55.3,78.5,1998-07-01,1998,7
New Hampshire,66.3,54.3,78.3,1998-08-01,1998,8
New Hampshire,58.6,46.5,70.7,1998-09-01,1998,9
New Hampshire,47.2,37.5,56.9,1998-10-01,1998,10
New Hampshire,36.1,29.0,43.3,1998-11-01,1998,11
New Hampshire,30.1,20.0,40.2,1998-12-01,1998,12
New Hampshire,18.9,8.0,29.7,1999-01-01,1999,1
New Hampshire,24.4,13.3,35.4,1999-02-01,1999,2
New Hampshire,31.5,22.1,40.8,1999-03-01,1999,3
New Hampshire,42.4,30.2,54.5,1999-04-01,1999,4
New Hampshire,55.4,42.0,68.8,1999-05-01,1999,5
New Hampshire,66.0,52.5,79.4,1999-06-01,1999,6
New Hampshire,69.1,57.0,81.3,1999-07-01,1999,7
New Hampshire,64.6,53.0,76.2,1999-08-01,1999,8
New Hampshire,61.2,49.9,72.6,1999-09-01,1999,9
New Hampshire,44.0,32.4,55.6,1999-10-01,1999,10
New Hampshire,40.2,30.6,49.8,1999-11-01,1999,11
New Hampshire,27.1,19.0,35.2,1999-12-01,1999,12
New Hampshire,16.9,6.9,26.9,2000-01-01,2000,1
New Hampshire,22.8,12.0,33.6,2000-02-01,2000,2
New Hampshire,35.5,24.3,46.8,2000-03-01,2000,3
New Hampshire,41.3,31.6,50.9,2000-04-01,2000,4
New Hampshire,52.7,41.0,64.5,2000-05-01,2000,5
New Hampshire,61.6,50.2,72.9,2000-06-01,2000,6
New Hampshire,63.7,52.5,74.8,2000-07-01,2000,7
New Hampshire,63.7,53.0,74.4,2000-08-01,2000,8
New Hampshire,56.2,44.3,68.0,2000-09-01,2000,9
New Hampshire,46.2,34.8,57.6,2000-10-01,2000,10
New Hampshire,36.1,28.7,43.4,2000-11-01,2000,11
New Hampshire,19.2,9.7,28.6,2000-12-01,2000,12
New Hampshire,18.5,7.9,29.2,2001-01-01,2001,1
New Hampshire,20.8,9.9,31.7,2001-02-01,2001,2
New Hampshire,26.8,17.6,36.1,2001-03-01,2001,3
New Hampshire,40.8,28.0,53.5,2001-04-01,2001,4
New Hampshire,55.2,41.2,69.1,2001-05-01,2001,5
New Hampshire,64.2,51.9,76.5,2001-06-01,2001,6
New Hampshire,64.3,52.2,76.5,2001-07-01,2001,7
New Hampshire,68.6,55.6,81.5,2001-08-01,2001,8
New Hampshire,58.3,45.4,71.1,2001-09-01,2001,9
New Hampshire,47.9,35.1,60.6,2001-10-01,2001,10
New Hampshire,38.9,29.3,48.4,2001-11-01,2001,11
New Hampshire,30.6,22.0,39.2,2001-12-01,2001,12
New Hampshire,26.6,18.2,34.9,2002-01-01,2002,1
New Hampshire,25.0,13.8,36.2,2002-02-01,2002,2
New Hampshire,30.9,21.3,40.4,2002-03-01,2002,3
New Hampshire,44.0,32.6,55.4,2002-04-01,2002,4
New Hampshire,50.6,38.5,62.6,2002-05-01,2002,5
New Hampshire,60.6,48.9,72.4,2002-06-01,2002,6
New Hampshire,67.5,55.5,79.5,2002-07-01,2002,7
New Hampshire,68.3,55.3,81.3,2002-08-01,2002,8
New Hampshire,61.2,48.8,73.5,2002-09-01,2002,9
New Hampshire,43.7,34.1,53.3,2002-10-01,2002,10
New Hampshire,33.3,25.4,41.1,2002-11-01,2002,11
New Hampshire,22.7,13.5,31.9,2002-12-01,2002,12
New Hampshire,11.5,1.5,21.6,2003-01-01,2003,1
New Hampshire,16.3,5.9,26.8,2003-02-01,2003,2
New Hampshire,28.4,15.8,41.0,2003-03-01,2003,3
New Hampshire,38.7,27.3,50.1,2003-04-01,2003,4
New Hampshire,52.0,41.2,62.8,2003-05-01,2003,5
New Hampshire,62.5,51.0,73.9,2003-06-01,2003,6
New Hampshire,67.6,56.2,79.0,2003-07-01,2003,7
New Hampshire,67.9,57.6,78.1,2003-08-01,2003,8
New Hampshire,58.6,47.6,69.7,2003-09-01,2003,9
New Hampshire,44.9,34.5,55.4,2003-10-01,2003,10
New Hampshire,37.4,28.4,46.4,2003-11-01,2003,11
New Hampshire,24.2,14.8,33.6,2003-12-01,2003,12
New Hampshire,10.3,1.6,18.9,2004-01-01,2004,1
New Hampshire,20.7,9.3,32.1,2004-02-01,2004,2
New Hampshire,32.4,22.7,42.2,2004-03-01,2004,3
New Hampshire,42.4,31.0,53.8,2004-04-01,2004,4
New Hampshire,55.2,43.1,67.2,2004-05-01,2004,5
New Hampshire,60.0,47.5,72.5,2004-06-01,2004,6
New Hampshire,65.9,55.9,75.9,2004-07-01,2004,7
New Hampshire,65.7,55.1,76.2,2004-08-01,2004,8
New Hampshire,58.5,46.7,70.4,2004-09-01,2004,9
New Hampshire,46.0,35.2,56.8,2004-10-01,2004,10
New Hampshire,35.8,26.2,45.3,2004-11-01,2004,11
New Hampshire,23.0,13.9,32.1,2004-12-01,2004,12
New Hampshire,16.0,6.1,26.0,2005-01-01,2005,1
New Hampshire,22.5,10.8,34.2,2005-02-01,2005,2
New Hampshire,26.6,15.7,37.4,2005-03-01,2005,3
New Hampshire,44.0,31.2,56.8,2005-04-01,2005,4
New Hampshire,48.6,38.4,58.8,2005-05-01,2005,5
New Hampshire,66.0,54.4,77.6,2005-06-01,2005,6
New Hampshire,68.7,57.2,80.2,2005-07-01,2005,7
New Hampshire,67.4,56.0,78.8,2005-08-01,2005,8
New Hampshire,60.9,48.9,72.9,2005-09-01,2005,9
New Hampshire,48.4,40.5,56.3,2005-10-01,2005,10
New Hampshire,36.6,26.8,46.3,2005-11-01,2005,11
New Hampshire,22.7,14.0,31.4,2005-12-01,2005,12
New Hampshire,26.4,17.2,35.7,2006-01-01,2006,1
New Hampshire,22.5,13.4,31.6,2006-02-01,2006,2
New Hampshire,30.1,20.2,40.0,2006-03-01,2006,3
New Hampshire,44.1,31.2,57.0,2006-04-01,2006,4
New Hampshire,53.7,43.6,63.8,2006-05-01,2006,5
New Hampshire,63.8,54.3,73.3,2006-06-01,2006,6
New Hampshire,70.0,58.8,81.2,2006-07-01,2006,7
New Hampshire,63.8,52.7,74.9,2006-08-01,2006,8
New Hampshire,56.9,46.0,67.7,2006-09-01,2006,9
New Hampshire,45.6,35.6,55.6,2006-10-01,2006,10
New Hampshire,41.0,32.4,49.6,2006-11-01,2006,11
New Hampshire,31.5,23.4,39.7,2006-12-01,2006,12
New Hampshire,21.5,12.5,30.6,2007-01-01,2007,1
New Hampshire,15.0,5.0,24.8,2007-02-01,2007,2
New Hampshire,28.1,16.4,39.8,2007-03-01,2007,3
New Hampshire,39.2,29.4,48.9,2007-04-01,2007,4
New Hampshire,54.3,40.7,67.9,2007-05-01,2007,5
New Hampshire,62.5,50.8,74.2,2007-06-01,2007,6
New Hampshire,65.6,54.6,76.6,2007-07-01,2007,7
New Hampshire,65.6,53.0,78.2,2007-08-01,2007,8
New Hampshire,59.0,46.1,71.8,2007-09-01,2007,9
New Hampshire,51.4,40.8,61.9,2007-10-01,2007,10
New Hampshire,33.5,25.0,42.0,2007-11-01,2007,11
New Hampshire,21.6,13.4,29.9,2007-12-01,2007,12
New Hampshire,22.0,12.1,32.0,2008-01-01,2008,1
New Hampshire,22.2,12.6,31.8,2008-02-01,2008,2
New Hampshire,27.3,16.8,37.8,2008-03-01,2008,3
New Hampshire,44.0,30.8,57.2,2008-04-01,2008,4
New Hampshire,51.4,38.1,64.6,2008-05-01,2008,5
New Hampshire,63.9,53.1,74.6,2008-06-01,2008,6
New Hampshire,68.3,57.4,79.2,2008-07-01,2008,7
New Hampshire,63.8,53.2,74.4,2008-08-01,2008,8
New Hampshire,58.4,47.5,69.2,2008-09-01,2008,9
New Hampshire,45.0,33.9,56.2,2008-10-01,2008,10
New Hampshire,35.5,27.5,43.5,2008-11-01,2008,11
New Hampshire,24.4,14.7,34.0,2008-12-01,2008,12
New Hampshire,12.3,1.4,23.2,2009-01-01,2009,1
New Hampshire,21.7,10.5,33.0,2009-02-01,2009,2
New Hampshire,30.1,18.8,41.5,2009-03-01,2009,3
New Hampshire,44.4,32.3,56.6,2009-04-01,2009,4
New Hampshire,53.3,41.2,65.4,2009-05-01,2009,5
New Hampshire,60.2,50.6,69.7,2009-06-01,2009,6
New Hampshire,64.0,54.2,73.8,2009-07-01,2009,7
New Hampshire,67.0,55.9,78.0,2009-08-01,2009,8
New Hampshire,56.0,43.8,68.1,2009-09-01,2009,9
New Hampshire,43.4,34.5,52.2,2009-10-01,2009,10
New Hampshire,40.0,30.3,49.8,2009-11-01,2009,11
New Hampshire,23.2,15.0,31.4,2009-12-01,2009,12
New Hampshire,21.1,12.7,29.4,2010-01-01,2010,1
New Hampshire,25.3,18.8,31.9,2010-02-01,2010,2
New Hampshire,37.0,27.0,47.0,2010-03-01,2010,3
New Hampshire,46.7,34.3,59.0,2010-04-01,2010,4
New Hampshire,56.7,43.0,70.3,2010-05-01,2010,5
New Hampshire,63.0,51.7,74.2,2010-06-01,2010,6
New Hampshire,70.4,58.8,82.1,2010-07-01,2010,7
New Hampshire,66.0,54.4,77.6,2010-08-01,2010,8
New Hampshire,60.1,49.3,70.9,2010-09-01,2010,9
New Hampshire,46.3,36.4,56.1,2010-10-01,2010,10
New Hampshire,36.2,27.7,44.6,2010-11-01,2010,11
New Hampshire,23.1,15.6,30.6,2010-12-01,2010,12
New Hampshire,16.8,7.0,26.7,2011-01-01,2011,1
New Hampshire,18.7,6.8,30.5,2011-02-01,2011,2
New Hampshire,29.3,19.4,39.2,2011-03-01,2011,3
New Hampshire,42.4,32.2,52.7,2011-04-01,2011,4
New Hampshire,55.8,45.4,66.2,2011-05-01,2011,5
New Hampshire,62.1,50.8,73.4,2011-06-01,2011,6
New Hampshire,69.1,57.0,81.3,2011-07-01,2011,7
New Hampshire,66.2,55.4,77.0,2011-08-01,2011,8
New Hampshire,61.0,51.0,70.9,2011-09-01,2011,9
New Hampshire,48.2,39.3,57.2,2011-10-01,2011,10
New Hampshire,40.2,29.5,50.9,2011-11-01,2011,11
New Hampshire,29.4,20.1,38.6,2011-12-01,2011,12
New Hampshire,22.7,13.9,31.4,2012-01-01,2012,1
New Hampshire,26.9,17.2,36.7,2012-02-01,2012,2
New Hampshire,38.9,27.5,50.3,2012-03-01,2012,3
New Hampshire,44.2,31.8,56.6,2012-04-01,2012,4
New Hampshire,57.0,46.0,68.0,2012-05-01,2012,5
New Hampshire,62.1,50.8,73.4,2012-06-01,2012,6
New Hampshire,68.9,56.5,81.4,2012-07-01,2012,7
New Hampshire,68.2,55.9,80.4,2012-08-01,2012,8
New Hampshire,57.5,45.6,69.3,2012-09-01,2012,9
New Hampshire,49.7,40.6,58.9,2012-10-01,2012,10
New Hampshire,34.3,25.2,43.5,2012-11-01,2012,11
New Hampshire,28.7,21.4,36.0,2012-12-01,2012,12
New Hampshire,20.2,10.1,30.3,2013-01-01,2013,1
New Hampshire,23.1,14.9,31.3,2013-02-01,2013,2
New Hampshire,30.8,21.8,39.8,2013-03-01,2013,3
New Hampshire,42.0,29.9,54.1,2013-04-01,2013,4
New Hampshire,54.9,41.4,68.3,2013-05-01,2013,5
New Hampshire,63.2,51.9,74.5,2013-06-01,2013,6
New Hampshire,70.6,60.3,81.0,2013-07-01,2013,7
New Hampshire,64.8,53.1,76.5,2013-08-01,2013,8
New Hampshire,57.4,45.7,69.2,2013-09-01,2013,9
New Hampshire,48.0,36.7,59.3,2013-10-01,2013,10
New Hampshire,33.2,23.5,42.8,2013-11-01,2013,11
New Hampshire,22.2,14.0,30.4,2013-12-01,2013,12
New Hampshire,16.5,6.9,26.2,2014-01-01,2014,1
New Hampshire,18.1,7.5,28.7,2014-02-01,2014,2
New Hampshire,21.6,9.6,33.6,2014-03-01,2014,3
New Hampshire,41.6,29.3,53.8,2014-04-01,2014,4
New Hampshire,54.0,42.5,65.5,2014-05-01,2014,5
New Hampshire,62.8,50.6,75.0,2014-06-01,2014,6
New Hampshire,67.9,56.7,79.1,2014-07-01,2014,7
New Hampshire,64.0,52.8,75.2,2014-08-01,2014,8
New Hampshire,57.8,45.6,70.0,2014-09-01,2014,9
New Hampshire,49.8,41.1,58.5,2014-10-01,2014,10
New Hampshire,33.8,25.4,42.1,2014-11-01,2014,11
New Hampshire,28.7,22.1,35.3,2014-12-01,2014,12
New Hampshire,14.6,3.5,25.7,2015-01-01,2015,1
New Hampshire,8.1,-4.0,20.2,2015-02-01,2015,2
New Hampshire,23.8,12.2,35.5,2015-03-01,2015,3
New Hampshire,40.6,29.2,52.0,2015-04-01,2015,4
New Hampshire,58.9,44.3,73.5,2015-05-01,2015,5
New Hampshire,60.2,49.6,70.8,2015-06-01,2015,6
New Hampshire,66.9,55.4,78.5,2015-07-01,2015,7
New Hampshire,67.6,56.2,78.9,2015-08-01,2015,8
New Hampshire,62.7,50.0,75.5,2015-09-01,2015,9
New Hampshire,45.2,33.9,56.5,2015-10-01,2015,10
New Hampshire,39.6,29.1,50.2,2015-11-01,2015,11
New Hampshire,35.2,28.0,42.4,2015-12-01,2015,12
New Hampshire,22.9,14.3,31.4,2016-01-01,2016,1
New Hampshire,25.6,15.0,36.2,2016-02-01,2016,2
New Hampshire,35.2,24.9,45.6,2016-03-01,2016,3
New Hampshire,40.2,27.2,53.1,2016-04-01,2016,4
New Hampshire,54.8,42.6,66.9,2016-05-01,2016,5
New Hampshire,62.6,49.8,75.5,2016-06-01,2016,6
New Hampshire,68.5,56.2,80.8,2016-07-01,2016,7
New Hampshire,68.2,56.1,80.2,2016-08-01,2016,8
New Hampshire,60.5,48.1,72.9,2016-09-01,2016,9
New Hampshire,48.1,38.1,58.0,2016-10-01,2016,10
New Hampshire,37.9,29.0,46.9,2016-11-01,2016,11
New Hampshire,24.4,15.2,33.5,2016-12-01,2016,12
New Hampshire,25.6,17.3,33.9,2017-01-01,2017,1
New Hampshire,26.6,16.8,36.4,2017-02-01,2017,2
New Hampshire,25.3,15.5,35.1,2017-03-01,2017,3
New Hampshire,45.8,34.8,56.7,2017-04-01,2017,4
New Hampshire,52.1,41.9,62.4,2017-05-01,2017,5
New Hampshire,62.6,50.9,74.2,2017-06-01,2017,6
New Hampshire,66.5,55.4,77.5,2017-07-01,2017,7
New Hampshire,64.1,52.2,76.0,2017-08-01,2017,8
New Hampshire,62.2,51.0,73.4,2017-09-01,2017,9
New Hampshire,53.8,42.3,65.2,2017-10-01,2017,10
New Hampshire,34.5,25.3,43.7,2017-11-01,2017,11
New Hampshire,19.6,11.6,27.6,2017-12-01,2017,12
New Jersey,23.7,14.9,32.5,1994-01-01,1994,1
New Jersey,28.4,18.5,38.2,1994-02-01,1994,2
New Jersey,38.7,29.6,47.8,1994-03-01,1994,3
New Jersey,53.7,41.6,65.8,1994-04-01,1994,4
New Jersey,58.3,46.1,70.6,1994-05-01,1994,5
New Jersey,72.2,60.8,83.5,1994-06-01,1994,6
New Jersey,76.8,67.0,86.5,1994-07-01,1994,7
New Jersey,70.1,59.8,80.4,1994-08-01,1994,8
New Jersey,64.2,53.6,74.9,1994-09-01,1994,9
New Jersey,52.7,40.3,65.1,1994-10-01,1994,10
New Jersey,48.6,38.0,59.2,1994-11-01,1994,11
New Jersey,38.9,29.1,48.7,1994-12-01,1994,12
New Jersey,35.6,28.2,43.1,1995-01-01,1995,1
New Jersey,28.8,19.2,38.4,1995-02-01,1995,2
New Jersey,43.3,32.6,54.0,1995-03-01,1995,3
New Jersey,49.4,37.3,61.5,1995-04-01,1995,4
New Jersey,59.0,48.1,69.9,1995-05-01,1995,5
New Jersey,69.4,59.1,79.7,1995-06-01,1995,6
New Jersey,76.1,66.0,86.2,1995-07-01,1995,7
New Jersey,74.3,62.3,86.3,1995-08-01,1995,8
New Jersey,65.5,54.6,76.3,1995-09-01,1995,9
New Jersey,57.8,45.9,69.6,1995-10-01,1995,10
New Jersey,40.5,31.5,49.5,1995-11-01,1995,11
New Jersey,29.8,22.5,37.1,1995-12-01,1995,12
New Jersey,28.8,19.9,37.8,1996-01-01,1996,1
New Jersey,32.0,23.4,40.7,1996-02-01,1996,2
New Jersey,36.5,26.4,46.5,1996-03-01,1996,3
New Jersey,50.5,39.9,61.0,1996-04-01,1996,4
New Jersey,58.3,47.4,69.1,1996-05-01,1996,5
New Jersey,70.1,59.6,80.6,1996-06-01,1996,6
New Jersey,71.7,62.4,80.9,1996-07-01,1996,7
New Jersey,71.9,61.7,82.2,1996-08-01,1996,8
New Jersey,66.2,56.8,75.7,1996-09-01,1996,9
New Jersey,54.1,43.5,64.7,1996-10-01,1996,10
New Jersey,39.8,30.8,48.9,1996-11-01,1996,11
New Jersey,38.4,31.1,45.7,1996-12-01,1996,12
New Jersey,30.3,21.8,38.9,1997-01-01,1997,1
New Jersey,38.0,28.5,47.6,1997-02-01,1997,2
New Jersey,41.2,31.4,51.0,1997-03-01,1997,3
New Jersey,48.4,37.0,59.8,1997-04-01,1997,4
New Jersey,57.1,45.5,68.6,1997-05-01,1997,5
New Jersey,67.8,55.8,79.8,1997-06-01,1997,6
New Jersey,74.0,62.2,85.8,1997-07-01,1997,7
New Jersey,71.0,60.2,81.9,1997-08-01,1997,8
New Jersey,64.4,53.6,75.2,1997-09-01,1997,9
New Jersey,54.2,42.7,65.6,1997-10-01,1997,10
New Jersey,42.1,33.9,50.3,1997-11-01,1997,11
New Jersey,36.1,27.9,44.2,1997-12-01,1997,12
New Jersey,38.8,30.9,46.6,1998-01-01,1998,1
New Jersey,39.1,30.8,47.3,1998-02-01,1998,2
New Jersey,43.2,34.1,52.4,1998-03-01,1998,3
New Jersey,52.4,41.0,63.8,1998-04-01,1998,4
New Jersey,63.3,52.9,73.6,1998-05-01,1998,5
New Jersey,68.5,59.1,77.9,1998-06-01,1998,6
New Jersey,74.4,63.5,85.2,1998-07-01,1998,7
New Jersey,74.1,63.1,85.2,1998-08-01,1998,8
New Jersey,68.2,56.8,79.7,1998-09-01,1998,9
New Jersey,55.1,44.8,65.5,1998-10-01,1998,10
New Jersey,44.7,33.8,55.6,1998-11-01,1998,11
New Jersey,40.0,30.5,49.5,1998-12-01,1998,12
New Jersey,33.1,23.2,42.9,1999-01-01,1999,1
New Jersey,35.4,25.7,45.0,1999-02-01,1999,2
New Jersey,40.0,30.0,50.1,1999-03-01,1999,3
New Jersey,50.7,38.7,62.8,1999-04-01,1999,4
New Jersey,60.5,48.8,72.2,1999-05-01,1999,5
New Jersey,70.6,59.1,82.2,1999-06-01,1999,6
New Jersey,78.4,66.6,90.0,1999-07-01,1999,7
New Jersey,73.8,63.1,84.6,1999-08-01,1999,8
New Jersey,67.2,58.0,76.4,1999-09-01,1999,9
New Jersey,53.0,41.5,64.5,1999-10-01,1999,10
New Jersey,48.6,38.7,58.4,1999-11-01,1999,11
New Jersey,37.6,29.0,46.3,1999-12-01,1999,12
New Jersey,30.0,20.9,39.2,2000-01-01,2000,1
New Jersey,35.3,25.9,44.7,2000-02-01,2000,2
New Jersey,45.6,34.4,56.8,2000-03-01,2000,3
New Jersey,49.8,39.8,59.8,2000-04-01,2000,4
New Jersey,62.0,51.3,72.8,2000-05-01,2000,5
New Jersey,70.3,60.2,80.5,2000-06-01,2000,6
New Jersey,71.0,61.3,80.6,2000-07-01,2000,7
New Jersey,71.0,62.2,79.8,2000-08-01,2000,8
New Jersey,64.4,54.1,74.7,2000-09-01,2000,9
New Jersey,54.9,43.0,66.6,2000-10-01,2000,10
New Jersey,43.0,33.6,52.4,2000-11-01,2000,11
New Jersey,29.0,20.2,37.9,2000-12-01,2000,12
New Jersey,29.8,20.8,38.8,2001-01-01,2001,1
New Jersey,35.0,25.8,44.1,2001-02-01,2001,2
New Jersey,38.2,29.6,46.7,2001-03-01,2001,3
New Jersey,51.4,39.9,62.9,2001-04-01,2001,4
New Jersey,61.6,50.1,73.1,2001-05-01,2001,5
New Jersey,71.0,60.3,81.7,2001-06-01,2001,6
New Jersey,71.1,60.0,82.2,2001-07-01,2001,7
New Jersey,75.5,65.2,85.9,2001-08-01,2001,8
New Jersey,64.8,53.3,76.2,2001-09-01,2001,9
New Jersey,55.4,43.2,67.6,2001-10-01,2001,10
New Jersey,48.8,37.0,60.6,2001-11-01,2001,11
New Jersey,41.1,31.7,50.6,2001-12-01,2001,12
